0,247,191
0,248,143
0,249,110
0,250,103
0,251,103
0,252,103
0,253,109
0,254,115
0,255,118
0,256,119
0,257,121
0,258,123
0,259,122
0,260,115
0,261,121
0,262,121
0,263,121
0,264,123
0,265,122
0,266,120
0,267,119
0,268,121
0,269,121
0,270,120
0,271,122
0,272,122
0,273,123
0,274,122
0,275,124
0,276,126
0,277,125
0,278,123
0,279,123
0,280,122
0,281,120
0,282,121
0,283,126
0,284,126
0,285,125
0,286,125
0,287,126
0,288,126
0,289,127
0,290,123
0,291,117
0,292,118
0,293,118
0,294,118
0,295,116
0,296,135
0,297,166
0,298,170
0,299,167
1,0,162
1,1,162
1,2,161
1,3,161
1,4,161
1,5,161
1,6,161
1,7,159
1,8,157
1,9,158
1,10,158
1,11,158
1,12,155
1,13,154
1,14,154
1,15,155
1,16,154
1,17,155
1,18,155
1,19,156
1,20,157
1,21,158
1,22,160
1,23,163
1,24,164
1,25,167
1,26,169
1,27,171
1,28,170
1,29,170
1,30,170
1,31,167
1,32,159
1,33,154
1,34,146
1,35,135
1,36,123
1,37,115
1,38,97
1,39,92
1,40,94
1,41,97
1,42,98
1,43,102
1,44,103
1,45,103
1,46,103
1,47,109
1,48,108
1,49,107
1,50,106
1,51,106
1,52,108
1,53,108
1,54,108
1,55,108
1,56,109
1,57,109
1,58,108
1,59,106
1,60,106
1,61,107
1,62,111
1,63,113
1,64,117
1,65,120
1,66,117
1,67,120
1,68,122
1,69,121
1,70,123
1,71,128
1,72,126
1,73,123
1,74,129
1,75,130
1,76,130
1,77,130
1,78,130
1,79,130
1,80,130
1,81,130
1,82,131
1,83,129
1,84,128
1,85,127
1,86,127
1,87,129
1,88,130
1,89,131
1,90,130
1,91,129
1,92,130
1,93,132
1,94,130
1,95,130
1,96,132
1,97,133
1,98,133
1,99,133
1,100,134
1,101,134
1,102,134
1,103,133
1,104,133
1,105,133
1,106,133
1,107,132
1,108,132
1,109,133
1,110,134
1,111,133
1,112,133
1,113,134
1,114,133
1,115,133
1,116,135
1,117,135
1,118,133
1,119,134
1,120,134
1,121,135
1,122,133
1,123,133
1,124,135
1,125,131
1,126,129
1,127,132
1,128,132
1,129,131
1,130,131
1,131,130
1,132,131
1,133,132
1,134,133
1,135,131
1,136,130
1,137,129
1,138,129
1,139,129
1,140,130
1,141,134
1,142,134
1,143,134
1,144,134
1,145,134
1,146,132
1,147,132
1,148,130
1,149,133
1,150,136
1,151,139
1,152,134
1,153,130
1,154,129
1,155,129
1,156,130
1,157,131
1,158,132
1,159,129
1,160,128
1,161,130
1,162,129
1,163,131
1,164,133
1,165,127
1,166,127
1,167,129
1,168,129
1,169,127
1,170,128
1,171,128
1,172,128
1,173,128
1,174,128
1,175,126
1,176,126
1,177,127
1,178,124
1,179,123
1,180,123
1,181,122
1,182,121
1,183,119
1,184,115
1,185,115
1,186,112
1,187,103
1,188,107
1,189,115
1,190,120
1,191,129
1,192,134
1,193,140
1,194,149
1,195,151
1,196,154
1,197,157
1,198,158
1,199,160
1,200,158
1,201,156
1,202,152
1,203,151
1,204,151
1,205,149
1,206,153
1,207,152
1,208,153
1,209,154
1,210,154
1,211,155
1,212,157
1,213,156
1,214,154
1,215,152
1,216,152
1,217,153
1,218,152
1,219,152
1,220,152
1,221,152
1,222,152
1,223,154
1,224,153
1,225,153
1,226,154
1,227,154
1,228,155
1,229,154
1,230,155
1,231,155
1,232,156
1,233,155
1,234,154
1,235,154
1,236,156
1,237,185
1,238,201
1,239,207
1,240,211
1,241,213
1,242,215
1,243,217
1,244,218
1,245,213
1,246,210
1,247,192
1,248,144
1,249,112
1,250,104
1,251,103
1,252,103
1,253,109
1,254,115
1,255,118
1,256,119
1,257,120
1,258,122
1,259,122
1,260,116
1,261,121
1,262,121
1,263,121
1,264,123
1,265,122
1,266,121
1,267,120
1,268,121
1,269,121
1,270,120
1,271,122
1,272,122
1,273,123
1,274,122
1,275,123
1,276,125
1,277,124
1,278,123
1,279,123
1,280,122
1,281,120
1,282,121
1,283,126
1,284,126
1,285,125
1,286,124
1,287,125
1,288,126
1,289,127
1,290,124
1,291,116
1,292,117
1,293,118
1,294,119
1,295,114
1,296,136
1,297,169
1,298,167
1,299,169
2,0,161
2,1,161
2,2,159
2,3,159
2,4,160
2,5,161
2,6,161
2,7,159
2,8,157
2,9,156
2,10,156
2,11,158
2,12,157
2,13,154
2,14,154
2,15,155
2,16,155
2,17,155
2,18,155
2,19,155
2,20,156
2,21,156
2,22,160
2,23,163
2,24,164
2,25,168
2,26,170
2,27,172
2,28,171
2,29,170
2,30,169
2,31,167
2,32,160
2,33,153
2,34,145
2,35,135
2,36,124
2,37,112
2,38,95
2,39,93
2,40,93
2,41,96
2,42,97
2,43,100
2,44,102
2,45,103
2,46,105
2,47,107
2,48,107
2,49,105
2,50,106
2,51,106
2,52,107
2,53,107
2,54,107
2,55,107
2,56,108
2,57,108
2,58,108
2,59,105
2,60,106
2,61,106
2,62,111
2,63,112
2,64,115
2,65,120
2,66,117
2,67,120
2,68,122
2,69,121
2,70,123
2,71,127
2,72,126
2,73,124
2,74,127
2,75,127
2,76,129
2,77,129
2,78,129
2,79,130
2,80,130
2,81,131
2,82,131
2,83,129
2,84,128
2,85,128
2,86,128
2,87,129
2,88,129
2,89,129
2,90,129
2,91,129
2,92,130
2,93,131
2,94,130
2,95,131
2,96,131
2,97,132
2,98,134
2,99,134
2,100,133
2,101,133
2,102,133
2,103,132
2,104,132
2,105,132
2,106,132
2,107,132
2,108,132
2,109,133
2,110,133
2,111,134
2,112,133
2,113,133
2,114,133
2,115,134
2,116,134
2,117,134
2,118,133
2,119,134
2,120,134
2,121,134
2,122,133
2,123,133
2,124,135
2,125,132
2,126,130
2,127,130
2,128,131
2,129,132
2,130,132
2,131,131
2,132,131
2,133,131
2,134,133
2,135,132
2,136,130
2,137,129
2,138,129
2,139,129
2,140,129
2,141,132
2,142,134
2,143,133
2,144,133
2,145,133
2,146,132
2,147,131
2,148,130
2,149,133
2,150,134
2,151,137
2,152,135
2,153,130
2,154,130
2,155,130
2,156,129
2,157,130
2,158,131
2,159,128
2,160,127
2,161,128
2,162,127
2,163,131
2,164,134
2,165,129
2,166,126
2,167,129
2,168,129
2,169,128
2,170,128
2,171,128
2,172,128
2,173,128
2,174,128
2,175,126
2,176,127
2,177,126
2,178,124
2,179,123
2,180,121
2,181,121
2,182,121
2,183,118
2,184,113
2,185,114
2,186,111
2,187,102
2,188,104
2,189,113
2,190,122
2,191,129
2,192,134
2,193,141
2,194,148
2,195,151
2,196,154
2,197,156
2,198,157
2,199,159
2,200,159
2,201,155
2,202,151
2,203,150
2,204,151
2,205,151
2,206,152
2,207,153
2,208,152
2,209,153
2,210,153
2,211,154
2,212,156
2,213,155
2,214,154
2,215,152
2,216,153
2,217,152
2,218,153
2,219,153
2,220,153
2,221,154
2,222,154
2,223,154
2,224,153
2,225,153
2,226,153
2,227,154
2,228,155
2,229,155
2,230,154
2,231,155
2,232,155
2,233,154
2,234,153
2,235,153
2,236,156
2,237,185
2,238,201
2,239,210
2,240,211
2,241,213
2,242,216
2,243,219
2,244,219
2,245,213
2,246,209
2,247,193
2,248,144
2,249,107
2,250,102
2,251,103
2,252,104
2,253,109
2,254,115
2,255,118
2,256,118
2,257,119
2,258,121
2,259,120
2,260,118
2,261,121
2,262,120
2,263,121
2,264,123
2,265,123
2,266,120
2,267,120
2,268,121
2,269,121
2,270,120
2,271,122
2,272,122
2,273,123
2,274,123
2,275,123
2,276,124
2,277,124
2,278,123
2,279,123
2,280,122
2,281,120
2,282,121
2,283,126
2,284,126
2,285,125
2,286,124
2,287,124
2,288,125
2,289,126
2,290,123
2,291,118
2,292,116
2,293,116
2,294,117
2,295,115
2,296,136
2,297,170
2,298,171
2,299,168
3,0,160
3,1,160
3,2,158
3,3,158
3,4,159
3,5,161
3,6,160
3,7,158
3,8,156
3,9,157
3,10,155
3,11,154
3,12,154
3,13,153
3,14,153
3,15,153
3,16,154
3,17,154
3,18,153
3,19,153
3,20,155
3,21,155
3,22,161
3,23,163
3,24,165
3,25,170
3,26,171
3,27,172
3,28,172
3,29,170
3,30,170
3,31,166
3,32,160
3,33,152
3,34,146
3,35,128
3,36,120
3,37,108
3,38,94
3,39,92
3,40,91
3,41,96
3,42,96
3,43,97
3,44,102
3,45,104
3,46,106
3,47,105
3,48,106
3,49,105
3,50,105
3,51,104
3,52,106
3,53,106
3,54,106
3,55,106
3,56,107
3,57,107
3,58,107
3,59,105
3,60,105
3,61,106
3,62,111
3,63,112
3,64,115
3,65,119
3,66,118
3,67,120
3,68,121
3,69,121
3,70,123
3,71,127
3,72,127
3,73,124
3,74,126
3,75,127
3,76,128
3,77,128
3,78,128
3,79,128
3,80,129
3,81,131
3,82,131
3,83,130
3,84,130
3,85,128
3,86,128
3,87,130
3,88,129
3,89,129
3,90,129
3,91,129
3,92,130
3,93,130
3,94,130
3,95,131
3,96,131
3,97,132
3,98,134
3,99,134
3,100,133
3,101,133
3,102,133
3,103,132
3,104,132
3,105,133
3,106,133
3,107,133
3,108,132
3,109,131
3,110,131
3,111,131
3,112,132
3,113,134
3,114,134
3,115,133
3,116,132
3,117,132
3,118,134
3,119,133
3,120,132
3,121,132
3,122,132
3,123,134
3,124,135
3,125,131
3,126,130
3,127,130
3,128,130
3,129,131
3,130,131
3,131,131
3,132,131
3,133,131
3,134,134
3,135,132
3,136,130
3,137,129
3,138,128
3,139,129
3,140,129
3,141,131
3,142,133
3,143,133
3,144,133
3,145,133
3,146,132
3,147,131
3,148,131
3,149,132
3,150,133
3,151,132
3,152,132
3,153,131
3,154,129
3,155,129
3,156,129
3,157,130
3,158,131
3,159,129
3,160,128
3,161,128
3,162,127
3,163,129
3,164,129
3,165,125
3,166,126
3,167,129
3,168,129
3,169,128
3,170,128
3,171,128
3,172,128
3,173,128
3,174,128
3,175,127
3,176,127
3,177,127
3,178,124
3,179,122
3,180,121
3,181,120
3,182,120
3,183,117
3,184,112
3,185,113
3,186,110
3,187,102
3,188,102
3,189,109
3,190,122
3,191,128
3,192,132
3,193,140
3,194,146
3,195,149
3,196,153
3,197,156
3,198,157
3,199,161
3,200,160
3,201,156
3,202,152
3,203,151
3,204,152
3,205,152
3,206,152
3,207,153
3,208,152
3,209,153
3,210,153
3,211,154
3,212,155
3,213,154
3,214,153
3,215,154
3,216,153
3,217,153
3,218,153
3,219,153
3,220,153
3,221,153
3,222,153
3,223,154
3,224,154
3,225,154
3,226,153
3,227,154
3,228,154
3,229,155
3,230,155
3,231,155
3,232,155
3,233,153
3,234,152
3,235,152
3,236,152
3,237,177
3,238,195
3,239,207
3,240,210
3,241,213
3,242,216
3,243,219
3,244,218
3,245,214
3,246,210
3,247,194
3,248,160
3,249,119
3,250,102
3,251,102
3,252,105
3,253,110
3,254,114
3,255,118
3,256,117
3,257,120
3,258,121
3,259,119
3,260,119
3,261,119
3,262,121
3,263,120
3,264,123
3,265,124
3,266,121
3,267,120
3,268,120
3,269,120
3,270,120
3,271,122
3,272,122
3,273,123
3,274,123
3,275,123
3,276,122
3,277,123
3,278,123
3,279,123
3,280,122
3,281,120
3,282,121
3,283,126
3,284,126
3,285,125
3,286,123
3,287,123
3,288,125
3,289,126
3,290,123
3,291,118
3,292,117
3,293,118
3,294,117
3,295,124
3,296,134
3,297,144
3,298,147
3,299,132
4,0,157
4,1,157
4,2,157
4,3,157
4,4,157
4,5,157
4,6,157
4,7,156
4,8,156
4,9,156
4,10,154
4,11,153
4,12,154
4,13,153
4,14,153
4,15,154
4,16,154
4,17,155
4,18,155
4,19,155
4,20,154
4,21,158
4,22,162
4,23,166
4,24,167
4,25,169
4,26,170
4,27,170
4,28,170
4,29,170
4,30,170
4,31,164
4,32,156
4,33,150
4,34,143
4,35,128
4,36,122
4,37,109
4,38,98
4,39,90
4,40,88
4,41,92
4,42,93
4,43,99
4,44,99
4,45,105
4,46,105
4,47,105
4,48,103
4,49,103
4,50,104
4,51,105
4,52,106
4,53,104
4,54,104
4,55,105
4,56,105
4,57,105
4,58,106
4,59,106
4,60,107
4,61,108
4,62,110
4,63,110
4,64,115
4,65,119
4,66,119
4,67,119
4,68,119
4,69,122
4,70,123
4,71,124
4,72,124
4,73,125
4,74,125
4,75,126
4,76,127
4,77,127
4,78,127
4,79,128
4,80,128
4,81,128
4,82,128
4,83,130
4,84,130
4,85,130
4,86,129
4,87,129
4,88,129
4,89,129
4,90,129
4,91,129
4,92,129
4,93,129
4,94,129
4,95,131
4,96,130
4,97,131
4,98,133
4,99,133
4,100,132
4,101,132
4,102,132
4,103,132
4,104,132
4,105,133
4,106,132
4,107,131
4,108,131
4,109,131
4,110,132
4,111,131
4,112,132
4,113,132
4,114,133
4,115,132
4,116,131
4,117,131
4,118,133
4,119,133
4,120,132
4,121,132
4,122,130
4,123,132
4,124,131
4,125,132
4,126,131
4,127,130
4,128,130
4,129,129
4,130,129
4,131,129
4,132,129
4,133,132
4,134,134
4,135,132
4,136,131
4,137,127
4,138,127
4,139,128
4,140,128
4,141,129
4,142,131
4,143,131
4,144,131
4,145,131
4,146,130
4,147,129
4,148,131
4,149,130
4,150,130
4,151,131
4,152,132
4,153,131
4,154,129
4,155,127
4,156,128
4,157,129
4,158,128
4,159,128
4,160,127
4,161,128
4,162,128
4,163,126
4,164,126
4,165,126
4,166,127
4,167,128
4,168,129
4,169,130
4,170,127
4,171,127
4,172,127
4,173,127
4,174,127
4,175,126
4,176,126
4,177,128
4,178,123
4,179,122
4,180,120
4,181,120
4,182,119
4,183,118
4,184,112
4,185,112
4,186,110
4,187,105
4,188,101
4,189,104
4,190,118
4,191,123
4,192,127
4,193,136
4,194,145
4,195,148
4,196,152
4,197,156
4,198,157
4,199,160
4,200,160
4,201,158
4,202,152
4,203,154
4,204,154
4,205,153
4,206,151
4,207,151
4,208,152
4,209,153
4,210,153
4,211,154
4,212,154
4,213,153
4,214,155
4,215,155
4,216,154
4,217,154
4,218,153
4,219,153
4,220,153
4,221,153
4,222,153
4,223,153
4,224,154
4,225,153
4,226,152
4,227,152
4,228,152
4,229,154
4,230,156
4,231,154
4,232,154
4,233,153
4,234,153
4,235,154
4,236,150
4,237,153
4,238,183
4,239,199
4,240,207
4,241,213
4,242,215
4,243,216
4,244,214
4,245,214
4,246,211
4,247,203
4,248,183
4,249,144
4,250,109
4,251,103
4,252,105
4,253,109
4,254,113
4,255,117
4,256,118
4,257,118
4,258,119
4,259,119
4,260,120
4,261,119
4,262,119
4,263,120
4,264,121
4,265,120
4,266,120
4,267,121
4,268,120
4,269,121
4,270,121
4,271,121
4,272,122
4,273,124
4,274,124
4,275,123
4,276,122
4,277,123
4,278,123
4,279,123
4,280,123
4,281,122
4,282,122
4,283,124
4,284,124
4,285,125
4,286,125
4,287,125
4,288,126
4,289,124
4,290,123
4,291,121
4,292,121
4,293,123
4,294,124
4,295,127
4,296,119
4,297,99
4,298,72
4,299,58
5,0,156
5,1,156
5,2,156
5,3,156
5,4,156
5,5,156
5,6,156
5,7,157
5,8,156
5,9,156
5,10,155
5,11,155
5,12,154
5,13,153
5,14,153
5,15,153
5,16,153
5,17,155
5,18,155
5,19,155
5,20,154
5,21,158
5,22,163
5,23,168
5,24,167
5,25,167
5,26,170
5,27,171
5,28,170
5,29,169
5,30,169
5,31,164
5,32,155
5,33,151
5,34,141
5,35,128
5,36,122
5,37,107
5,38,96
5,39,91
5,40,88
5,41,92
5,42,93
5,43,97
5,44,99
5,45,102
5,46,105
5,47,103
5,48,102
5,49,102
5,50,103
5,51,104
5,52,106
5,53,104
5,54,104
5,55,105
5,56,105
5,57,104
5,58,106
5,59,106
5,60,106
5,61,107
5,62,111
5,63,111
5,64,115
5,65,117
5,66,118
5,67,120
5,68,119
5,69,121
5,70,123
5,71,124
5,72,124
5,73,125
5,74,126
5,75,127
5,76,128
5,77,128
5,78,128
5,79,129
5,80,128
5,81,128
5,82,128
5,83,128
5,84,129
5,85,129
5,86,128
5,87,129
5,88,129
5,89,129
5,90,129
5,91,129
5,92,129
5,93,129
5,94,129
5,95,130
5,96,130
5,97,131
5,98,133
5,99,133
5,100,132
5,101,132
5,102,132
5,103,132
5,104,132
5,105,133
5,106,132
5,107,131
5,108,131
5,109,134
5,110,133
5,111,132
5,112,131
5,113,132
5,114,132
5,115,132
5,116,131
5,117,131
5,118,132
5,119,131
5,120,131
5,121,131
5,122,129
5,123,131
5,124,132
5,125,131
5,126,130
5,127,130
5,128,128
5,129,128
5,130,129
5,131,128
5,132,129
5,133,132
5,134,132
5,135,132
5,136,129
5,137,127
5,138,127
5,139,128
5,140,128
5,141,129
5,142,131
5,143,131
5,144,131
5,145,131
5,146,129
5,147,128
5,148,130
5,149,130
5,150,130
5,151,130
5,152,130
5,153,131
5,154,129
5,155,127
5,156,128
5,157,128
5,158,128
5,159,127
5,160,127
5,161,128
5,162,128
5,163,128
5,164,127
5,165,127
5,166,127
5,167,127
5,168,126
5,169,126
5,170,127
5,171,127
5,172,127
5,173,127
5,174,127
5,175,126
5,176,126
5,177,128
5,178,124
5,179,122
5,180,122
5,181,120
5,182,119
5,183,116
5,184,113
5,185,113
5,186,112
5,187,108
5,188,104
5,189,104
5,190,110
5,191,117
5,192,121
5,193,133
5,194,136
5,195,142
5,196,149
5,197,154
5,198,155
5,199,158
5,200,160
5,201,158
5,202,156
5,203,154
5,204,154
5,205,153
5,206,153
5,207,155
5,208,154
5,209,155
5,210,155
5,211,154
5,212,154
5,213,156
5,214,156
5,215,156
5,216,155
5,217,154
5,218,153
5,219,153
5,220,153
5,221,153
5,222,153
5,223,153
5,224,153
5,225,152
5,226,153
5,227,152
5,228,152
5,229,154
5,230,154
5,231,155
5,232,154
5,233,152
5,234,152
5,235,154
5,236,154
5,237,151
5,238,177
5,239,192
5,240,200
5,241,212
5,242,214
5,243,214
5,244,215
5,245,216
5,246,216
5,247,214
5,248,203
5,249,162
5,250,120
5,251,100
5,252,103
5,253,107
5,254,108
5,255,113
5,256,117
5,257,119
5,258,119
5,259,119
5,260,120
5,261,118
5,262,119
5,263,119
5,264,120
5,265,121
5,266,121
5,267,120
5,268,119
5,269,121
5,270,121
5,271,121
5,272,122
5,273,123
5,274,123
5,275,123
5,276,123
5,277,124
5,278,123
5,279,123
5,280,123
5,281,122
5,282,122
5,283,123
5,284,123
5,285,125
5,286,126
5,287,126
5,288,125
5,289,126
5,290,124
5,291,126
5,292,128
5,293,125
5,294,127
5,295,114
5,296,85
5,297,55
5,298,46
5,299,46
6,0,156
6,1,156
6,2,156
6,3,156
6,4,156
6,5,156
6,6,157
6,7,156
6,8,155
6,9,156
6,10,155
6,11,155
6,12,154
6,13,153
6,14,153
6,15,153
6,16,153
6,17,155
6,18,155
6,19,155
6,20,155
6,21,159
6,22,164
6,23,168
6,24,167
6,25,167
6,26,170
6,27,170
6,28,169
6,29,168
6,30,168
6,31,164
6,32,156
6,33,150
6,34,139
6,35,126
6,36,121
6,37,107
6,38,96
6,39,89
6,40,88
6,41,92
6,42,92
6,43,96
6,44,98
6,45,100
6,46,105
6,47,102
6,48,103
6,49,103
6,50,103
6,51,104
6,52,105
6,53,104
6,54,104
6,55,105
6,56,105
6,57,104
6,58,105
6,59,105
6,60,106
6,61,108
6,62,111
6,63,111
6,64,114
6,65,117
6,66,118
6,67,120
6,68,119
6,69,121
6,70,123
6,71,124
6,72,124
6,73,125
6,74,126
6,75,127
6,76,128
6,77,128
6,78,128
6,79,128
6,80,127
6,81,128
6,82,128
6,83,129
6,84,129
6,85,129
6,86,129
6,87,129
6,88,129
6,89,129
6,90,129
6,91,129
6,92,129
6,93,129
6,94,129
6,95,129
6,96,131
6,97,131
6,98,133
6,99,133
6,100,132
6,101,132
6,102,132
6,103,132
6,104,132
6,105,133
6,106,132
6,107,132
6,108,131
6,109,133
6,110,133
6,111,132
6,112,131
6,113,131
6,114,131
6,115,131
6,116,131
6,117,131
6,118,131
6,119,131
6,120,131
6,121,131
6,122,130
6,123,131
6,124,132
6,125,131
6,126,130
6,127,130
6,128,128
6,129,128
6,130,129
6,131,128
6,132,128
6,133,131
6,134,132
6,135,131
6,136,129
6,137,127
6,138,127
6,139,128
6,140,128
6,141,129
6,142,131
6,143,132
6,144,132
6,145,131
6,146,130
6,147,129
6,148,129
6,149,130
6,150,130
6,151,130
6,152,130
6,153,131
6,154,129
6,155,128
6,156,129
6,157,128
6,158,128
6,159,128
6,160,127
6,161,129
6,162,128
6,163,128
6,164,127
6,165,127
6,166,127
6,167,126
6,168,126
6,169,125
6,170,127
6,171,127
6,172,127
6,173,127
6,174,127
6,175,126
6,176,126
6,177,129
6,178,124
6,179,123
6,180,122
6,181,120
6,182,119
6,183,117
6,184,113
6,185,112
6,186,112
6,187,109
6,188,106
6,189,104
6,190,107
6,191,115
6,192,117
6,193,130
6,194,135
6,195,140
6,196,147
6,197,154
6,198,155
6,199,156
6,200,161
6,201,159
6,202,156
6,203,155
6,204,155
6,205,153
6,206,153
6,207,155
6,208,156
6,209,156
6,210,156
6,211,154
6,212,154
6,213,156
6,214,156
6,215,156
6,216,155
6,217,155
6,218,154
6,219,154
6,220,154
6,221,153
6,222,153
6,223,153
6,224,153
6,225,152
6,226,153
6,227,152
6,228,151
6,229,153
6,230,154
6,231,155
6,232,154
6,233,152
6,234,152
6,235,153
6,236,154
6,237,152
6,238,170
6,239,187
6,240,195
6,241,210
6,242,214
6,243,215
6,244,215
6,245,216
6,246,216
6,247,216
6,248,209
6,249,174
6,250,131
6,251,103
6,252,103
6,253,104
6,254,106
6,255,111
6,256,115
6,257,117
6,258,119
6,259,120
6,260,120
6,261,119
6,262,119
6,263,119
6,264,120
6,265,121
6,266,121
6,267,120
6,268,119
6,269,120
6,270,120
6,271,121
6,272,122
6,273,123
6,274,122
6,275,123
6,276,123
6,277,123
6,278,123
6,279,123
6,280,123
6,281,122
6,282,122
6,283,123
6,284,123
6,285,125
6,286,126
6,287,126
6,288,124
6,289,127
6,290,125
6,291,127
6,292,128
6,293,127
6,294,124
6,295,101
6,296,73
6,297,52
6,298,46
6,299,46
7,0,156
7,1,156
7,2,156
7,3,156
7,4,156
7,5,156
7,6,155
7,7,155
7,8,155
7,9,155
7,10,155
7,11,155
7,12,155
7,13,154
7,14,154
7,15,154
7,16,154
7,17,155
7,18,154
7,19,154
7,20,156
7,21,162
7,22,166
7,23,168
7,24,167
7,25,168
7,26,169
7,27,170
7,28,168
7,29,166
7,30,166
7,31,163
7,32,156
7,33,148
7,34,136
7,35,125
7,36,120
7,37,108
7,38,98
7,39,90
7,40,90
7,41,91
7,42,92
7,43,94
7,44,99
7,45,101
7,46,103
7,47,103
7,48,105
7,49,105
7,50,104
7,51,104
7,52,105
7,53,104
7,54,104
7,55,104
7,56,103
7,57,103
7,58,103
7,59,104
7,60,105
7,61,108
7,62,110
7,63,111
7,64,114
7,65,116
7,66,118
7,67,120
7,68,119
7,69,120
7,70,122
7,71,124
7,72,124
7,73,125
7,74,127
7,75,127
7,76,128
7,77,128
7,78,128
7,79,128
7,80,128
7,81,127
7,82,128
7,83,130
7,84,131
7,85,132
7,86,131
7,87,130
7,88,130
7,89,130
7,90,130
7,91,130
7,92,130
7,93,130
7,94,130
7,95,130
7,96,131
7,97,131
7,98,132
7,99,132
7,100,133
7,101,133
7,102,133
7,103,133
7,104,133
7,105,132
7,106,132
7,107,132
7,108,132
7,109,131
7,110,132
7,111,132
7,112,132
7,113,130
7,114,130
7,115,130
7,116,131
7,117,131
7,118,130
7,119,130
7,120,130
7,121,131
7,122,130
7,123,131
7,124,131
7,125,131
7,126,130
7,127,129
7,128,130
7,129,130
7,130,129
7,131,129
7,132,128
7,133,131
7,134,131
7,135,129
7,136,129
7,137,128
7,138,128
7,139,130
7,140,129
7,141,131
7,142,133
7,143,134
7,144,133
7,145,133
7,146,131
7,147,129
7,148,129
7,149,129
7,150,129
7,151,129
7,152,129
7,153,131
7,154,131
7,155,128
7,156,128
7,157,129
7,158,129
7,159,129
7,160,128
7,161,129
7,162,129
7,163,129
7,164,128
7,165,128
7,166,127
7,167,127
7,168,127
7,169,127
7,170,127
7,171,127
7,172,127
7,173,127
7,174,127
7,175,126
7,176,127
7,177,129
7,178,124
7,179,124
7,180,123
7,181,121
7,182,120
7,183,118
7,184,114
7,185,112
7,186,112
7,187,112
7,188,108
7,189,105
7,190,103
7,191,111
7,192,115
7,193,124
7,194,136
7,195,139
7,196,146
7,197,150
7,198,153
7,199,155
7,200,159
7,201,160
7,202,157
7,203,157
7,204,155
7,205,154
7,206,155
7,207,155
7,208,157
7,209,157
7,210,157
7,211,156
7,212,156
7,213,157
7,214,158
7,215,158
7,216,156
7,217,157
7,218,155
7,219,155
7,220,154
7,221,155
7,222,155
7,223,153
7,224,153
7,225,153
7,226,153
7,227,151
7,228,151
7,229,153
7,230,153
7,231,153
7,232,152
